turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
1,2026-02-27 00:00:00,1,1,0.7436594302094451,0.7198651960784314,0.7436594302094451,0.2847734857461401,0.9515847072920166
1,2026-02-27 01:00:00,2,1,0.703254235819011,0.6583698964046314,0.703254235819011,0.27576143797654434,0.9542531853113116
1,2026-02-27 02:00:00,3,1,0.7006707327483589,0.6119930997876856,0.7006707327483589,0.2751103794581391,0.9495447621095058
1,2026-02-27 03:00:00,4,1,0.675173450599237,0.6119930997876856,0.675173450599237,0.228785936821235,0.9515468393389627
1,2026-02-27 04:00:00,5,1,0.6320614920566231,0.5609066358024692,0.6320614920566231,0.19399869062134167,0.9419930025060096
1,2026-02-27 05:00:00,6,1,0.43381472407914784,0.3742409560723514,0.43381472407914784,0.11128977546965005,0.8626173820612811
1,2026-02-27 06:00:00,7,1,0.30164510589987054,0.36688067581837386,0.30164510589987054,0.08330541153149452,0.8177631618743519
1,2026-02-27 07:00:00,8,1,0.28671478226251007,0.3294321895424837,0.28671478226251007,0.05085920519529693,0.773727544160136
1,2026-02-27 08:00:00,9,1,0.25112541673499283,0.30839476678043237,0.25112541673499283,0.03239425210654477,0.7572205901324671
1,2026-02-27 09:00:00,10,1,0.20003326013231532,0.29774296536796535,0.20003326013231532,0.025235284284426444,0.708818422488672
1,2026-02-27 10:00:00,11,1,0.23116078717667876,0.27823814328960655,0.23116078717667876,0.021401028393643006,0.6435810871858472
1,2026-02-27 11:00:00,12,1,0.28160527316970246,0.27823814328960655,0.28160527316970246,0.020951363495494233,0.6302778909947517
1,2026-02-27 12:00:00,13,1,0.29922549091304634,0.29774296536796535,0.29922549091304634,0.020951020029413906,0.6897551006983184
1,2026-02-27 13:00:00,14,1,0.3620720281476641,0.36688067581837386,0.3620720281476641,0.02280938419089388,0.7783396733208231
1,2026-02-27 14:00:00,15,1,0.4567259613685957,0.5306798245614036,0.4567259613685957,0.09268437843343609,0.8678724822847443
1,2026-02-27 15:00:00,16,1,0.5754789657809788,0.6570833333333332,0.5754789657809788,0.14480182457527524,0.9511048573625215
1,2026-02-27 16:00:00,17,1,0.659589083432967,0.7182076719576719,0.659589083432967,0.2842848048904032,0.9755401014547518
1,2026-02-27 17:00:00,18,1,0.6663960636683361,0.6684478935698448,0.6663960636683361,0.27599443759267833,0.9661415835715039
1,2026-02-27 18:00:00,19,1,0.7306957248286505,0.6685907504363,0.7306957248286505,0.37058911270480305,0.9631688939804603
1,2026-02-27 19:00:00,20,1,0.7464660455803838,0.7182076719576719,0.7464660455803838,0.359417680678836,0.9607936403829015
1,2026-02-27 20:00:00,21,1,0.7716688501727811,0.7198651960784314,0.7716688501727811,0.37633529695246615,0.9656061229633353
1,2026-02-27 21:00:00,22,1,0.6897129058417087,0.6685907504363,0.6897129058417087,0.31568727277379965,0.9529557354463567
1,2026-02-27 22:00:00,23,1,0.6350473636559175,0.6684478935698448,0.6350473636559175,0.293484828268474,0.9430427040175752
1,2026-02-27 23:00:00,24,1,0.5440524389398075,0.6119930997876856,0.5440524389398075,0.23730760597129477,0.9046234388240044
1,2026-02-28 00:00:00,25,2,0.4370004009711943,0.6119930997876856,0.4370004009711943,0.16274959828152927,0.9013024655075571
1,2026-02-28 01:00:00,26,2,0.4314559960084893,0.6119930997876856,0.4314559960084893,0.13953087690080151,0.877374503442587
1,2026-02-28 02:00:00,27,2,0.44540613793887907,0.6119930997876856,0.44540613793887907,0.10524184734337791,0.8809733084603225
1,2026-02-28 03:00:00,28,2,0.5199285794493123,0.6583698964046314,0.5199285794493123,0.14069552305280716,0.9080881294784313
1,2026-02-28 04:00:00,29,2,0.592584393961817,0.6685907504363,0.592584393961817,0.19867443866964613,0.9373865326521805
1,2026-02-28 05:00:00,30,2,0.7289044430256869,0.7696581196581196,0.7289044430256869,0.33459537182541527,0.9497449554939338
1,2026-02-28 06:00:00,31,2,0.6871225152727196,0.7466049382716049,0.6871225152727196,0.373466731855929,0.942057105091949
1,2026-02-28 07:00:00,32,2,0.6807989611021554,0.7466049382716049,0.6807989611021554,0.3769388036787019,0.9483536368848499
1,2026-02-28 08:00:00,33,2,0.6951287190036305,0.7466049382716049,0.6951287190036305,0.37451165992632646,0.9652603916131937
1,2026-02-28 09:00:00,34,2,0.6661870421176073,0.7198651960784314,0.6661870421176073,0.34928189663414017,0.9706497730951124
1,2026-02-28 10:00:00,35,2,0.6263161635591615,0.7198651960784314,0.6263161635591615,0.38483413285723433,0.9565103779708822
1,2026-02-28 11:00:00,36,2,0.627752652690597,0.7198651960784314,0.627752652690597,0.3838279559763851,0.9625102314565899
