turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
1,2026-02-28 00:00:00,1,1,0.6307990974979175,0.6119930997876858,0.6307990974979175,0.19105615732524275,0.9137611016831281
1,2026-02-28 01:00:00,2,1,0.664525580777209,0.6583605565638238,0.664525580777209,0.267947294378185,0.9432029929339858
1,2026-02-28 02:00:00,3,1,0.645788608898823,0.6684478935698447,0.645788608898823,0.3204078358385821,0.9410830281731745
1,2026-02-28 03:00:00,4,1,0.6767638579142996,0.7198651960784315,0.6767638579142996,0.35269630831891374,0.9694633688502218
1,2026-02-28 04:00:00,5,1,0.7156013750127626,0.7465075075075076,0.7156013750127626,0.3794050836286725,0.9602701025293829
1,2026-02-28 05:00:00,6,1,0.7254004403699535,0.7465075075075076,0.7254004403699535,0.3961622912021729,0.9641895797109435
1,2026-02-28 06:00:00,7,1,0.6981255593672313,0.7429166666666668,0.6981255593672313,0.40411386880889044,0.9608733549419407
1,2026-02-28 07:00:00,8,1,0.7615972333000738,0.7694305555555556,0.7615972333000738,0.3722967409749105,0.9718479078039958
1,2026-02-28 08:00:00,9,1,0.7928768135190951,0.8043859649122806,0.7928768135190951,0.42515201922502044,0.9791470973094751
1,2026-02-28 09:00:00,10,1,0.77156854490291,0.8290544472152951,0.77156854490291,0.429224658473203,0.9790232721510975
1,2026-02-28 10:00:00,11,1,0.7787715512626285,0.8290544472152951,0.7787715512626285,0.4427727934200358,0.9777556201832026
1,2026-02-28 11:00:00,12,1,0.7606878879433506,0.8043859649122806,0.7606878879433506,0.45992785696394894,0.9776752687640902
1,2026-02-28 12:00:00,13,1,0.7585025848839394,0.8043859649122806,0.7585025848839394,0.46676582923118565,0.9777437967579625
1,2026-02-28 13:00:00,14,1,0.7285293203518435,0.8290544472152951,0.7285293203518435,0.43042189493964805,0.9792573916024953
1,2026-02-28 14:00:00,15,1,0.7088147885475583,0.8043859649122806,0.7088147885475583,0.41027337249276613,0.9763627941857643
1,2026-02-28 15:00:00,16,1,0.6767247491100916,0.8043859649122806,0.6767247491100916,0.4111388182865771,0.9709655625247273
1,2026-02-28 16:00:00,17,1,0.6297391540565158,0.7694305555555556,0.6297391540565158,0.34937615398515176,0.9764298514561685
1,2026-02-28 17:00:00,18,1,0.5675060753268196,0.6684478935698447,0.5675060753268196,0.30865057392477707,0.9672300051466752
1,2026-02-28 18:00:00,19,1,0.5207414019157284,0.6119930997876858,0.5207414019157284,0.23205453975478296,0.9381960246985779
1,2026-02-28 19:00:00,20,1,0.4554478089585815,0.556551282051282,0.4554478089585815,0.19938251474615146,0.9216945336641049
1,2026-02-28 20:00:00,21,1,0.37808747328030023,0.4335560747663551,0.37808747328030023,0.1464448776187561,0.8484677357359639
1,2026-02-28 21:00:00,22,1,0.3123122963906348,0.37441194968553454,0.3123122963906348,0.09262124967241851,0.7044197989691009
1,2026-02-28 22:00:00,23,1,0.26382986475549725,0.33903451995685013,0.26382986475549725,0.0813807956580403,0.6810344246686503
1,2026-02-28 23:00:00,24,1,0.2561459110556238,0.33903451995685013,0.2561459110556238,0.035514405438036974,0.6495374225618585
