turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
2,2026-02-08 00:00:00,1,1,0.9595981735357579,0.896899109792285,0.9595981735357579,0.7074564568526635,0.9785248167954741
2,2026-02-08 01:00:00,2,1,0.953522990687959,0.8702971576227388,0.953522990687959,0.7311124915530652,0.9724734278082681
2,2026-02-08 02:00:00,3,1,0.9281998129248976,0.8526870748299318,0.9281998129248976,0.6396587901730665,0.9656434734251367
2,2026-02-08 03:00:00,4,1,0.9454923970502171,0.7852307692307692,0.9454923970502171,0.6658154065995169,0.9747346764658451
2,2026-02-08 04:00:00,5,1,0.8290999201589152,0.6657974683544304,0.8290999201589152,0.5378389666220552,0.9696459838836536
2,2026-02-08 05:00:00,6,1,0.7194751199652424,0.6190696347031963,0.7194751199652424,0.3570700790485361,0.9593921485243228
2,2026-02-08 06:00:00,7,1,0.5657582578952669,0.48661020036429875,0.5657582578952669,0.23624049988538073,0.891090554822068
2,2026-02-08 07:00:00,8,1,0.32705111406233883,0.3632713026444663,0.32705111406233883,0.08951107824879598,0.8055725040603474
2,2026-02-08 08:00:00,9,1,0.23644013456680496,0.2672130647130647,0.23644013456680496,0.04388990777827317,0.6637757113921987
2,2026-02-08 09:00:00,10,1,0.13979759205388237,0.21269411177644715,0.13979759205388237,0.016667346710021166,0.5401658330173379
2,2026-02-08 10:00:00,11,1,0.10193122485761155,0.138181693989071,0.10193122485761155,0.009625123590095916,0.27170908127450377
2,2026-02-08 11:00:00,12,1,0.03678358525996487,0.07825938967136148,0.03678358525996487,0.010946970723084702,0.15436164590018703
2,2026-02-08 12:00:00,13,1,0.019147590647605142,0.053467819404418825,0.019147590647605142,0.00973407428877058,0.12427556773064095
2,2026-02-08 13:00:00,14,1,0.027612390515415086,0.06672743362831857,0.027612390515415086,0.011530571608847101,0.2108398810374653
2,2026-02-08 14:00:00,15,1,0.2204554309798817,0.19472248165443634,0.2204554309798817,0.018626883781795035,0.5273754120782029
2,2026-02-08 15:00:00,16,1,0.5503358456630555,0.48661020036429875,0.5503358456630555,0.09806713461989965,0.9232762841544714
2,2026-02-08 16:00:00,17,1,0.8544702586796531,0.8034731543624161,0.8544702586796531,0.3417318050818188,0.9623028571008352
2,2026-02-08 17:00:00,18,1,0.9667657632359964,0.9186944444444445,0.9667657632359964,0.7210058198469165,0.983464289419129
2,2026-02-08 18:00:00,19,1,0.9729457261064367,0.9195942915392457,0.9729457261064367,0.8914379503879728,0.979347249104986
2,2026-02-08 19:00:00,20,1,0.971464981030558,0.9195942915392457,0.971464981030558,0.9637277189678588,0.9758415831599484
2,2026-02-08 20:00:00,21,1,0.9724747506117841,0.9195942915392457,0.9724747506117841,0.9608733765655018,0.9765838035666643
2,2026-02-08 21:00:00,22,1,0.9734029770921365,0.9195942915392457,0.9734029770921365,0.9734029770921365,0.9773643763614726
2,2026-02-08 22:00:00,23,1,0.973559247576586,0.9195942915392457,0.973559247576586,0.973559247576586,0.9774045433772917
2,2026-02-08 23:00:00,24,1,0.9735421830259214,0.9311904761904762,0.9735421830259214,0.9735421830259214,0.9773165773022893
2,2026-02-09 00:00:00,25,2,0.9737208010524464,0.9311904761904762,0.9737208010524464,0.9737208010524464,0.9774462551408577
2,2026-02-09 01:00:00,26,2,0.973695457803166,0.9324074074074075,0.973695457803166,0.973695457803166,0.9779865120907127
2,2026-02-09 02:00:00,27,2,0.973755111010985,0.9354266666666667,0.973755111010985,0.973755111010985,0.9776682828964443
2,2026-02-09 03:00:00,28,2,0.9737972826068793,0.9354266666666667,0.9737972826068793,0.9737972826068793,0.9768462925665721
2,2026-02-09 04:00:00,29,2,0.973846938493198,0.9354266666666667,0.973846938493198,0.973846938493198,0.9768312377682127
2,2026-02-09 05:00:00,30,2,0.9737832415550965,0.9354266666666667,0.9737832415550965,0.9699278035552191,0.9769563683758976
2,2026-02-09 06:00:00,31,2,0.9736088111620539,0.9324074074074075,0.9736088111620539,0.9721159611350458,0.9765154154283401
2,2026-02-09 07:00:00,32,2,0.973525906985634,0.9311904761904762,0.973525906985634,0.9240602469048502,0.9764029020006247
2,2026-02-09 08:00:00,33,2,0.967086652270719,0.9195942915392457,0.967086652270719,0.9236349521685595,0.9764478989491591
2,2026-02-09 09:00:00,34,2,0.969218367660092,0.9195942915392457,0.969218367660092,0.9218392673992737,0.9762179379988668
2,2026-02-09 10:00:00,35,2,0.9694051511183164,0.9195942915392457,0.9694051511183164,0.9037216192779461,0.9762420118158335
2,2026-02-09 11:00:00,36,2,0.9660488686269417,0.9195942915392457,0.9660488686269417,0.9037228774692055,0.9722427749576822
2,2026-02-09 12:00:00,37,2,0.9678642597285732,0.9195942915392457,0.9678642597285732,0.9095386140649084,0.9715606581973892
2,2026-02-09 13:00:00,38,2,0.9691860394171975,0.9186944444444445,0.9691860394171975,0.899242807062445,0.9725654529974513
