turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb
2,2026-02-01 00:00:00,1,1,0.017552130121967515,0.07900103519668739,0.017552130121967515
2,2026-02-01 01:00:00,2,1,0.019221303877819597,0.0674144050104384,0.019221303877819597
2,2026-02-01 02:00:00,3,1,0.025587661416060985,0.06662433862433863,0.025587661416060985
2,2026-02-01 03:00:00,4,1,0.024600361689311106,0.07837435536802628,0.024600361689311106
2,2026-02-01 04:00:00,5,1,0.01797414148394192,0.09316741071428572,0.01797414148394192
2,2026-02-01 05:00:00,6,1,0.028731010003370156,0.11311165684348395,0.028731010003370156
2,2026-02-01 06:00:00,7,1,0.04668665622438596,0.1711111111111111,0.04668665622438596
2,2026-02-01 07:00:00,8,1,0.07066033810646186,0.25735548523206164,0.07066033810646186
2,2026-02-01 08:00:00,9,1,0.07438978651460892,0.2953963963963965,0.07438978651460892
2,2026-02-01 09:00:00,10,1,0.15521771875679985,0.36661884057971,0.15521771875679985
2,2026-02-01 10:00:00,11,1,0.17228200396828663,0.36661884057971,0.17228200396828663
2,2026-02-01 11:00:00,12,1,0.1660409497788916,0.31017241379310345,0.1660409497788916
2,2026-02-01 12:00:00,13,1,0.23219384465171555,0.31017241379310345,0.23219384465171555
2,2026-02-01 13:00:00,14,1,0.19480465655158724,0.31017241379310345,0.19480465655158724
2,2026-02-01 14:00:00,15,1,0.19163052369930714,0.2953963963963965,0.19163052369930714
2,2026-02-01 15:00:00,16,1,0.21315094737362522,0.2953963963963965,0.21315094737362522
2,2026-02-01 16:00:00,17,1,0.2128563405829646,0.3258238420652999,0.2128563405829646
2,2026-02-01 17:00:00,18,1,0.18281031546754262,0.26672003659652327,0.18281031546754262
2,2026-02-01 18:00:00,19,1,0.184385570559561,0.2953963963963965,0.184385570559561
2,2026-02-01 19:00:00,20,1,0.1747486217085592,0.31017241379310345,0.1747486217085592
2,2026-02-01 20:00:00,21,1,0.18156774055090913,0.3258238420652999,0.18156774055090913
2,2026-02-01 21:00:00,22,1,0.22431484161853216,0.33583086053412464,0.22431484161853216
2,2026-02-01 22:00:00,23,1,0.21037054513651904,0.3635086856768273,0.21037054513651904
2,2026-02-01 23:00:00,24,1,0.19823153578562955,0.33583086053412464,0.19823153578562955
2,2026-02-02 00:00:00,25,2,0.18274548455507933,0.36661884057971,0.18274548455507933
2,2026-02-02 01:00:00,26,2,0.16662259577095273,0.42913294797687856,0.16662259577095273
2,2026-02-02 02:00:00,27,2,0.1968510185505728,0.48375017998560116,0.1968510185505728
2,2026-02-02 03:00:00,28,2,0.23403496618323277,0.5311516551193227,0.23403496618323277
2,2026-02-02 04:00:00,29,2,0.3092099600930004,0.5584183908045977,0.3092099600930004
2,2026-02-02 05:00:00,30,2,0.28793932464856176,0.6198985167837626,0.28793932464856176
2,2026-02-02 06:00:00,31,2,0.3344484239742352,0.6469714442613947,0.3344484239742352
2,2026-02-02 07:00:00,32,2,0.3756923047292475,0.6597475872308834,0.3756923047292475
2,2026-02-02 08:00:00,33,2,0.48453115876229447,0.6681995412844036,0.48453115876229447
2,2026-02-02 09:00:00,34,2,0.4966101893890123,0.7148565891472867,0.4966101893890123
2,2026-02-02 10:00:00,35,2,0.6364989709195087,0.7567337807606264,0.6364989709195087
2,2026-02-02 11:00:00,36,2,0.7964492491494856,0.7567337807606264,0.7964492491494856
2,2026-02-02 12:00:00,37,2,0.8502577004819326,0.8040635451505018,0.8502577004819326
2,2026-02-02 13:00:00,38,2,0.8977579799774185,0.8526870748299318,0.8977579799774185
2,2026-02-02 14:00:00,39,2,0.9058562805687103,0.8526870748299318,0.9058562805687103
2,2026-02-02 15:00:00,40,2,0.8983103100287562,0.8259895833333334,0.8983103100287562
2,2026-02-02 16:00:00,41,2,0.8704376780477746,0.7339561671763506,0.8704376780477746
2,2026-02-02 17:00:00,42,2,0.6914173424783697,0.6198985167837626,0.6914173424783697
2,2026-02-02 18:00:00,43,2,0.5713809125477046,0.4133775811209438,0.5713809125477046
2,2026-02-02 19:00:00,44,2,0.32880837138676805,0.31017241379310345,0.32880837138676805
2,2026-02-02 20:00:00,45,2,0.31044427787596446,0.31017241379310345,0.31044427787596446
2,2026-02-02 21:00:00,46,2,0.20799801292828035,0.2953963963963965,0.20799801292828035
2,2026-02-02 22:00:00,47,2,0.20617472715779367,0.2953963963963965,0.20617472715779367
2,2026-02-02 23:00:00,48,2,0.2111154081980684,0.25735548523206747,0.2111154081980684
