turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb
1,2026-02-21 00:00:00,1,1,0.678326390828162,0.7185207700101317,0.678326390828162
1,2026-02-21 01:00:00,2,1,0.7247629733986761,0.7185207700101317,0.7247629733986761
1,2026-02-21 02:00:00,3,1,0.7232662201510014,0.6713293413173653,0.7232662201510014
1,2026-02-21 03:00:00,4,1,0.6566921275702537,0.6282282515073212,0.6566921275702537
1,2026-02-21 04:00:00,5,1,0.6046346638736564,0.6137013669821241,0.6046346638736564
1,2026-02-21 05:00:00,6,1,0.6175173134505713,0.5715547703180212,0.6175173134505713
1,2026-02-21 06:00:00,7,1,0.5681287086546571,0.5365408970976252,0.5681287086546571
1,2026-02-21 07:00:00,8,1,0.5225417260873179,0.5365408970976252,0.5225417260873179
1,2026-02-21 08:00:00,9,1,0.4199420332825527,0.43691570881226055,0.4199420332825527
1,2026-02-21 09:00:00,10,1,0.29854083197265613,0.27782441977800204,0.29854083197265613
1,2026-02-21 10:00:00,11,1,0.27016138381769783,0.1963528059990324,0.27016138381769783
1,2026-02-21 11:00:00,12,1,0.6405000182915437,0.6713293413173653,0.6405000182915437
1,2026-02-21 12:00:00,13,1,0.8269348494359757,0.9276847290640395,0.8269348494359757
1,2026-02-21 13:00:00,14,1,0.8538865062582316,0.9011919831223631,0.8538865062582316
1,2026-02-21 14:00:00,15,1,0.8373736886910897,0.9273042929292927,0.8373736886910897
1,2026-02-21 15:00:00,16,1,0.7998858283112663,0.804693520140105,0.7998858283112663
1,2026-02-21 16:00:00,17,1,0.7467726043680046,0.7185207700101317,0.7467726043680046
1,2026-02-21 17:00:00,18,1,0.6897084345633265,0.6578985507246379,0.6897084345633265
1,2026-02-21 18:00:00,19,1,0.5116669544145918,0.5136324786324786,0.5116669544145918
1,2026-02-21 19:00:00,20,1,0.42777719855791957,0.3732624113475176,0.42777719855791957
1,2026-02-21 20:00:00,21,1,0.3374413015671298,0.3081961451247165,0.3374413015671298
1,2026-02-21 21:00:00,22,1,0.27740851968812974,0.27782441977800204,0.27740851968812974
1,2026-02-21 22:00:00,23,1,0.28307195630676996,0.2595211187214612,0.28307195630676996
1,2026-02-21 23:00:00,24,1,0.2393761370643072,0.14688017598343686,0.2393761370643072
1,2026-02-22 00:00:00,25,2,0.44054761193908354,0.5565100806451612,0.44054761193908354
1,2026-02-22 01:00:00,26,2,0.3445533907772208,0.43691570881226055,0.3445533907772208
1,2026-02-22 02:00:00,27,2,0.265486238546531,0.3313022113022113,0.265486238546531
1,2026-02-22 03:00:00,28,2,0.18640560815899493,0.21644444444444438,0.18640560815899493
1,2026-02-22 04:00:00,29,2,0.09969596569450537,0.13171455938697318,0.09969596569450537
1,2026-02-22 05:00:00,30,2,0.029418539011824018,0.06703682393555811,0.029418539011824018
1,2026-02-22 06:00:00,31,2,0.01578285109664345,0.061693386773547104,0.01578285109664345
1,2026-02-22 07:00:00,32,2,0.018791972341736143,0.061693386773547104,0.018791972341736143
1,2026-02-22 08:00:00,33,2,0.018515910572819472,0.059183574879227055,0.018515910572819472
1,2026-02-22 09:00:00,34,2,0.04138097845650242,0.09290745290745289,0.04138097845650242
1,2026-02-22 10:00:00,35,2,0.15781543806540738,0.17351542877646217,0.15781543806540738
1,2026-02-22 11:00:00,36,2,0.37198210974146684,0.43691570881226055,0.37198210974146684
1,2026-02-22 12:00:00,37,2,0.5554261789469374,0.6282282515073212,0.5554261789469374
1,2026-02-22 13:00:00,38,2,0.7724166767479689,0.6713293413173653,0.7724166767479689
1,2026-02-22 14:00:00,39,2,0.8404360227556575,0.7185207700101317,0.8404360227556575
1,2026-02-22 15:00:00,40,2,0.8970724421224376,0.7185207700101317,0.8970724421224376
1,2026-02-22 16:00:00,41,2,0.9216642602204134,0.6713293413173653,0.9216642602204134
1,2026-02-22 17:00:00,42,2,0.9107187336808027,0.6713293413173653,0.9107187336808027
1,2026-02-22 18:00:00,43,2,0.9050611863232098,0.6282282515073212,0.9050611863232098
1,2026-02-22 19:00:00,44,2,0.6986147950087229,0.43691570881226055,0.6986147950087229
1,2026-02-22 20:00:00,45,2,0.585543049383464,0.3732624113475176,0.585543049383464
1,2026-02-22 21:00:00,46,2,0.44735098443529997,0.3362754555198285,0.44735098443529997
1,2026-02-22 22:00:00,47,2,0.3008049153484181,0.3081961451247165,0.3008049153484181
1,2026-02-22 23:00:00,48,2,0.3219160078807437,0.367085279547063,0.3219160078807437
