turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
2,2026-02-28 00:00:00,1,1,0.5034680719795918,0.6110894970414202,0.5034680719795918,0.17408427979978175,0.9219002675828625
2,2026-02-28 01:00:00,2,1,0.5764793125822967,0.6469714442613947,0.5764793125822967,0.254435348982797,0.9513596923403342
2,2026-02-28 02:00:00,3,1,0.6026373517962401,0.6597475872308834,0.6026373517962401,0.28745923607563095,0.9204538898194552
2,2026-02-28 03:00:00,4,1,0.6804632302792186,0.7148565891472867,0.6804632302792186,0.3048954558647263,0.9413748501607205
2,2026-02-28 04:00:00,5,1,0.709501181372201,0.7339561671763506,0.709501181372201,0.3324594212357107,0.9396428627258152
2,2026-02-28 05:00:00,6,1,0.7321807256792464,0.7339561671763506,0.7321807256792464,0.3448724470839537,0.937697097657698
2,2026-02-28 06:00:00,7,1,0.716861993730961,0.7339561671763506,0.716861993730961,0.3493706728958664,0.9484895050710627
2,2026-02-28 07:00:00,8,1,0.7565857232123108,0.7567337807606264,0.7565857232123108,0.36920957809954297,0.9482831135578794
2,2026-02-28 08:00:00,9,1,0.7926278075759717,0.8040635451505018,0.7926278075759717,0.4143295971204804,0.9550550382921765
2,2026-02-28 09:00:00,10,1,0.8010468940877905,0.8259895833333334,0.8010468940877905,0.4324253875255336,0.9556936234645762
2,2026-02-28 10:00:00,11,1,0.795394590078547,0.8259895833333334,0.795394590078547,0.4183788067371379,0.9605529322474661
2,2026-02-28 11:00:00,12,1,0.7633205033722197,0.8040635451505018,0.7633205033722197,0.4047650610092695,0.9597852917652048
2,2026-02-28 12:00:00,13,1,0.7703372159749031,0.8040635451505018,0.7703372159749031,0.41614249980235973,0.9597591575555516
2,2026-02-28 13:00:00,14,1,0.7585066570399785,0.8259895833333334,0.7585066570399785,0.40463617110574757,0.9603110808914197
2,2026-02-28 14:00:00,15,1,0.7153050194754471,0.8040635451505018,0.7153050194754471,0.3732631187634304,0.9541414452596367
2,2026-02-28 15:00:00,16,1,0.6826613082315772,0.7979911699779249,0.6826613082315772,0.3610235447401311,0.9520344075640172
2,2026-02-28 16:00:00,17,1,0.6482472814258065,0.7457654320987656,0.6482472814258065,0.2828908036914415,0.9541085849935454
2,2026-02-28 17:00:00,18,1,0.6092090089004876,0.6597475872308834,0.6092090089004876,0.2826384350269718,0.9218071047511686
2,2026-02-28 18:00:00,19,1,0.5664637762621659,0.6110894970414202,0.5664637762621659,0.21538843760584575,0.9126991055894835
2,2026-02-28 19:00:00,20,1,0.498117877392084,0.5498677644710579,0.498117877392084,0.20178233748837077,0.9003146141337772
2,2026-02-28 20:00:00,21,1,0.41369625309077857,0.42917612442202596,0.41369625309077857,0.12962554123415648,0.8218835529978544
2,2026-02-28 21:00:00,22,1,0.33538720930975485,0.36661884057971,0.33538720930975485,0.05413089926954707,0.7300116831451088
2,2026-02-28 22:00:00,23,1,0.2536268397527364,0.33583086053412464,0.2536268397527364,0.0360651649400868,0.6495360388677394
2,2026-02-28 23:00:00,24,1,0.21295751203323726,0.33583086053412464,0.21295751203323726,0.031250484916323464,0.5800861675846606
