turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
1,2026-02-02 00:00:00,1,1,0.19715586055091808,0.3732624113475176,0.19715586055091808,0.053698283009380655,0.6647845423962591
1,2026-02-02 01:00:00,2,1,0.20129524298608495,0.43691570881226055,0.20129524298608495,0.10848688135499669,0.7203856743554715
1,2026-02-02 02:00:00,3,1,0.22789805223740203,0.5312100456621005,0.22789805223740203,0.11264671711921852,0.8167392423334071
1,2026-02-02 03:00:00,4,1,0.2899646434184933,0.5715547703180212,0.2899646434184933,0.1537881645775421,0.8852071385084701
1,2026-02-02 04:00:00,5,1,0.5142532440021851,0.6282282515073212,0.5142532440021851,0.24088560702320902,0.9170230797963228
1,2026-02-02 05:00:00,6,1,0.484907081385132,0.6713293413173653,0.484907081385132,0.2695156833459412,0.9459747238157037
1,2026-02-02 06:00:00,7,1,0.4785935240748115,0.7185207700101317,0.4785935240748115,0.27995953599579027,0.9477869834174267
1,2026-02-02 07:00:00,8,1,0.46310108713460946,0.7185207700101317,0.46310108713460946,0.2570196946433036,0.9482273790849817
1,2026-02-02 08:00:00,9,1,0.6130234080444498,0.7440221833041447,0.6130234080444498,0.31515426906871674,0.9561329988915188
1,2026-02-02 09:00:00,10,1,0.5640119960329739,0.7697679924242425,0.5640119960329739,0.3570649001149782,0.9684221897113956
1,2026-02-02 10:00:00,11,1,0.6366754491521318,0.804693520140105,0.6366754491521318,0.4374823360231315,0.9733414304097489
1,2026-02-02 11:00:00,12,1,0.8062438863053284,0.804693520140105,0.8062438863053284,0.5216399047007555,0.9758373082115162
1,2026-02-02 12:00:00,13,1,0.8650279627795785,0.829753928866832,0.8650279627795785,0.6225598388359579,0.9827221838649945
1,2026-02-02 13:00:00,14,1,0.9448026121064892,0.8586587771203154,0.9448026121064892,0.6723438753643722,0.9869029928005273
1,2026-02-02 14:00:00,15,1,0.9373737896478941,0.829753928866832,0.9373737896478941,0.6517922507066627,0.9871099603237559
1,2026-02-02 15:00:00,16,1,0.9160596602296041,0.804693520140105,0.9160596602296041,0.6380968119716358,0.9871735908556858
1,2026-02-02 16:00:00,17,1,0.8561962075772203,0.6713293413173653,0.8561962075772203,0.48145108464905173,0.9830494729217701
1,2026-02-02 17:00:00,18,1,0.6544512213839884,0.43691570881226055,0.6544512213839884,0.31452518522662537,0.9312020769565209
1,2026-02-02 18:00:00,19,1,0.43913616559821234,0.29750665946724253,0.43913616559821234,0.1562710556614144,0.8274275998501924
1,2026-02-02 19:00:00,20,1,0.2546009282315672,0.21644444444444438,0.2546009282315672,0.048014187006984226,0.6411918189096093
1,2026-02-02 20:00:00,21,1,0.1527697427699138,0.1963528059990324,0.1527697427699138,0.02768782987712008,0.462546820241353
1,2026-02-02 21:00:00,22,1,0.11281454929316743,0.1963528059990324,0.11281454929316743,0.013587901370000077,0.3504971216958369
1,2026-02-02 22:00:00,23,1,0.11008982735352676,0.1963528059990324,0.11008982735352676,0.016370799770977298,0.3513467574722842
1,2026-02-02 23:00:00,24,1,0.15591830651035396,0.21644444444444438,0.15591830651035396,0.019388441057924522,0.41465150148182167
1,2026-02-03 00:00:00,25,2,0.23145667697694233,0.3313022113022113,0.23145667697694233,0.041383898563657644,0.6472273803567743
1,2026-02-03 01:00:00,26,2,0.26430857251850315,0.43691570881226055,0.26430857251850315,0.09017196484500707,0.7379995713817682
1,2026-02-03 02:00:00,27,2,0.31734023689890833,0.5565100806451612,0.31734023689890833,0.11620015248149816,0.8356754486987342
1,2026-02-03 03:00:00,28,2,0.3577623063773883,0.5565100806451612,0.3577623063773883,0.11936545952741909,0.8949300246224126
