turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb
1,2026-02-11 00:00:00,1,1,0.9016870903126449,0.9276847290640395,0.9016870903126449
1,2026-02-11 01:00:00,2,1,0.923767449236814,0.9273042929292927,0.923767449236814
1,2026-02-11 02:00:00,3,1,0.8212894147099906,0.9011919831223631,0.8212894147099906
1,2026-02-11 03:00:00,4,1,0.883482191810154,0.8586587771203154,0.883482191810154
1,2026-02-11 04:00:00,5,1,0.7636140333292614,0.7440221833041447,0.7636140333292614
1,2026-02-11 05:00:00,6,1,0.5592653700550817,0.4921100775193798,0.5592653700550817
1,2026-02-11 06:00:00,7,1,0.21165026609021576,0.17351542877646217,0.21165026609021576
1,2026-02-11 07:00:00,8,1,0.11419059803437012,0.11921553497942389,0.11419059803437012
1,2026-02-11 08:00:00,9,1,0.10269792767482482,0.13767622950819672,0.10269792767482482
1,2026-02-11 09:00:00,10,1,0.08345379923822176,0.13171455938697318,0.08345379923822176
1,2026-02-11 10:00:00,11,1,0.11532526469499263,0.1963528059990324,0.11532526469499263
1,2026-02-11 11:00:00,12,1,0.2071091042995409,0.367085279547063,0.2071091042995409
1,2026-02-11 12:00:00,13,1,0.2659499633341597,0.4293916806253489,0.2659499633341597
1,2026-02-11 13:00:00,14,1,0.1689440772705148,0.3081961451247165,0.1689440772705148
1,2026-02-11 14:00:00,15,1,0.25626014565901706,0.27782441977800204,0.25626014565901706
1,2026-02-11 15:00:00,16,1,0.3894172327159784,0.4293916806253489,0.3894172327159784
1,2026-02-11 16:00:00,17,1,0.6960964184848308,0.7440221833041447,0.6960964184848308
1,2026-02-11 17:00:00,18,1,0.9151712453343303,0.829753928866832,0.9151712453343303
1,2026-02-11 18:00:00,19,1,0.9722644627171283,0.9254838709677419,0.9722644627171283
1,2026-02-11 19:00:00,20,1,0.9449575284861096,0.9273042929292927,0.9449575284861096
1,2026-02-11 20:00:00,21,1,0.9254362857142828,0.9011919831223631,0.9254362857142828
1,2026-02-11 21:00:00,22,1,0.9325728947354872,0.829753928866832,0.9325728947354872
1,2026-02-11 22:00:00,23,1,0.9192207347554018,0.7440221833041447,0.9192207347554018
1,2026-02-11 23:00:00,24,1,0.694753538908717,0.49505098039215684,0.694753538908717
1,2026-02-12 00:00:00,25,2,0.7705287112124826,0.6713293413173653,0.7705287112124826
1,2026-02-12 01:00:00,26,2,0.7244646824588866,0.6578985507246379,0.7244646824588866
1,2026-02-12 02:00:00,27,2,0.675707884508061,0.6137013669821241,0.675707884508061
1,2026-02-12 03:00:00,28,2,0.6046076598726169,0.5312100456621005,0.6046076598726169
1,2026-02-12 04:00:00,29,2,0.5513253921083467,0.4828245614035086,0.5513253921083467
1,2026-02-12 05:00:00,30,2,0.5056686080947386,0.5365408970976252,0.5056686080947386
1,2026-02-12 06:00:00,31,2,0.32741854786754754,0.3732624113475176,0.32741854786754754
1,2026-02-12 07:00:00,32,2,0.23213240038541608,0.27782441977800204,0.23213240038541608
1,2026-02-12 08:00:00,33,2,0.1285587617871384,0.1963528059990324,0.1285587617871384
1,2026-02-12 09:00:00,34,2,0.07138684462287122,0.13767622950819672,0.07138684462287122
1,2026-02-12 10:00:00,35,2,0.05494689313703939,0.11388210961737331,0.05494689313703939
1,2026-02-12 11:00:00,36,2,0.024215747647054288,0.09290745290745289,0.024215747647054288
1,2026-02-12 12:00:00,37,2,0.014162938981575886,0.07616423061307348,0.014162938981575886
1,2026-02-12 13:00:00,38,2,0.015916455685166496,0.07616423061307348,0.015916455685166496
1,2026-02-12 14:00:00,39,2,0.017134172058003126,0.07616423061307348,0.017134172058003126
1,2026-02-12 15:00:00,40,2,0.04175931754652,0.10051282051282054,0.04175931754652
1,2026-02-12 16:00:00,41,2,0.09709686796983792,0.13171455938697318,0.09709686796983792
1,2026-02-12 17:00:00,42,2,0.10428514661631708,0.1963528059990324,0.10428514661631708
1,2026-02-12 18:00:00,43,2,0.1279410736902104,0.21644444444444438,0.1279410736902104
1,2026-02-12 19:00:00,44,2,0.15252771022905603,0.21644444444444438,0.15252771022905603
1,2026-02-12 20:00:00,45,2,0.1916422301617713,0.21644444444444438,0.1916422301617713
1,2026-02-12 21:00:00,46,2,0.21127135163893923,0.2595211187214612,0.21127135163893923
1,2026-02-12 22:00:00,47,2,0.13689404827380647,0.21644444444444438,0.13689404827380647
1,2026-02-12 23:00:00,48,2,0.10568580084260357,0.169778156996587,0.10568580084260357
