turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
2,2026-02-12 00:00:00,1,1,0.44659775365413495,0.48375017998560116,0.44659775365413495,0.14289299370580044,0.866053213817858
2,2026-02-12 01:00:00,2,1,0.48749134551195167,0.5498677644710579,0.48749134551195167,0.15444485404818922,0.932231504058056
2,2026-02-12 02:00:00,3,1,0.4698277538415366,0.5311516551193227,0.4698277538415366,0.14911611781423822,0.910846986617969
2,2026-02-12 03:00:00,4,1,0.41159922609447863,0.42913294797687856,0.41159922609447863,0.10748723155758491,0.8168012715943669
2,2026-02-12 04:00:00,5,1,0.29922571335792286,0.3258238420652999,0.29922571335792286,0.054189606953070124,0.7835241014986101
2,2026-02-12 05:00:00,6,1,0.16640978778401477,0.1748552136752137,0.16640978778401477,0.019380222358461697,0.530480806076259
2,2026-02-12 06:00:00,7,1,0.0965785013236842,0.1260532128514056,0.0965785013236842,0.013625831986293083,0.364627015176122
2,2026-02-12 07:00:00,8,1,0.06192789940129585,0.11311165684348395,0.06192789940129585,0.009649487627103895,0.22584884547358036
2,2026-02-12 08:00:00,9,1,0.03474194441596563,0.07900103519668739,0.03474194441596563,0.00918531392201222,0.16801421024773477
2,2026-02-12 09:00:00,10,1,0.013318599247124707,0.05901588845654995,0.013318599247124707,0.008404214862122237,0.08294930760812314
2,2026-02-12 10:00:00,11,1,0.011625980974787804,0.05353054353054352,0.011625980974787804,0.008898033035097381,0.055906533766056775
2,2026-02-12 11:00:00,12,1,0.02358685520917847,0.09917504187604688,0.02358685520917847,0.00992125960412662,0.07879235688791908
2,2026-02-12 12:00:00,13,1,0.05399096482822979,0.13795488165680478,0.05399096482822979,0.009800786645193682,0.16493024161459155
2,2026-02-12 13:00:00,14,1,0.0887323953406233,0.1711111111111111,0.0887323953406233,0.013214081258776968,0.2979167361221358
2,2026-02-12 14:00:00,15,1,0.0938427247074493,0.1711111111111111,0.0938427247074493,0.013679473882350976,0.322613001987235
2,2026-02-12 15:00:00,16,1,0.07135021538351713,0.13795488165680478,0.07135021538351713,0.012511556227612972,0.21017062537311018
2,2026-02-12 16:00:00,17,1,0.13034093779590072,0.1550328947368421,0.13034093779590072,0.009826387841395732,0.30373906814473833
2,2026-02-12 17:00:00,18,1,0.17497455569706083,0.1748552136752137,0.17497455569706083,0.02080095734599786,0.44008862144083377
2,2026-02-12 18:00:00,19,1,0.17634127501946514,0.21230999668983783,0.17634127501946514,0.020962356237427454,0.4767037137367359
2,2026-02-12 19:00:00,20,1,0.17042140014826498,0.31017241379310345,0.17042140014826498,0.020013806769477917,0.5321014509357085
2,2026-02-12 20:00:00,21,1,0.15023821453067526,0.21230999668983783,0.15023821453067526,0.021227248854864728,0.3997231470884716
2,2026-02-12 21:00:00,22,1,0.11514188276545427,0.19419435179008224,0.11514188276545427,0.018457478527722358,0.3728185987783612
2,2026-02-12 22:00:00,23,1,0.0945627515663429,0.13795488165680478,0.0945627515663429,0.01418416461487396,0.2255863227776714
2,2026-02-12 23:00:00,24,1,0.03887483279988908,0.07900103519668739,0.03887483279988908,0.010663598302224209,0.15799056605256948
2,2026-02-13 00:00:00,25,2,0.0642058437510244,0.1415011415525114,0.0642058437510244,0.009624101711927966,0.15022176767144146
2,2026-02-13 01:00:00,26,2,0.030252891341628157,0.11853531855955673,0.030252891341628157,0.009718732733834848,0.13842316389499418
2,2026-02-13 02:00:00,27,2,0.018527966279200492,0.09316741071428572,0.018527966279200492,0.009279961640324037,0.11865424311966531
2,2026-02-13 03:00:00,28,2,0.013361646167615478,0.07837435536802628,0.013361646167615478,0.008136401153401784,0.12005968197156164
2,2026-02-13 04:00:00,29,2,0.01144369203136513,0.0674144050104384,0.01144369203136513,0.007775045666016803,0.09897405725803121
2,2026-02-13 05:00:00,30,2,0.011827373941739668,0.0674144050104384,0.011827373941739668,0.008716749786529627,0.07065132330850872
2,2026-02-13 06:00:00,31,2,0.011528369577997728,0.0674144050104384,0.011528369577997728,0.009000608076290054,0.06341218039379827
2,2026-02-13 07:00:00,32,2,0.012696379119583292,0.07837435536802628,0.012696379119583292,0.009022552639668476,0.08858089249505371
2,2026-02-13 08:00:00,33,2,0.015701644472170578,0.07900103519668739,0.015701644472170578,0.008995180425049022,0.09770607385806257
2,2026-02-13 09:00:00,34,2,0.018965047829115504,0.09917504187604688,0.018965047829115504,0.008967015529485665,0.09143187089757036
2,2026-02-13 10:00:00,35,2,0.013222258881858958,0.09316741071428572,0.013222258881858958,0.008753302463995994,0.06833128651329576
2,2026-02-13 11:00:00,36,2,0.009089631558968369,0.07837435536802628,0.009089631558968369,0.008892308999249811,0.07398986068786977
2,2026-02-13 12:00:00,37,2,0.012237827604778925,0.0674144050104384,0.012237827604778925,0.00889001050236349,0.07828763644198043
2,2026-02-13 13:00:00,38,2,0.01484899245219394,0.0674144050104384,0.01484899245219394,0.009021621365798238,0.07270279881360765
2,2026-02-13 14:00:00,39,2,0.018412965526021164,0.06662433862433863,0.018412965526021164,0.008893573832524917,0.09033415204693811
2,2026-02-13 15:00:00,40,2,0.018640038671479515,0.05901588845654995,0.018640038671479515,0.008665132252038812,0.10109498153115133
2,2026-02-13 16:00:00,41,2,0.024687991585528167,0.06662433862433863,0.024687991585528167,0.008969153699010038,0.10982524092257137
2,2026-02-13 17:00:00,42,2,0.04065651145032021,0.07900103519668739,0.04065651145032021,0.008979304480411964,0.3358554345005817
2,2026-02-13 18:00:00,43,2,0.08575336313636714,0.11311165684348395,0.08575336313636714,0.012817460369578872,0.333984901635384
2,2026-02-13 19:00:00,44,2,0.08916061785565399,0.12121770164168454,0.08916061785565399,0.010437438226455608,0.43434908087281165
2,2026-02-13 20:00:00,45,2,0.12132753274608128,0.1748552136752137,0.12132753274608128,0.019225975863037727,0.4833122112502265
2,2026-02-13 21:00:00,46,2,0.2035991488250967,0.26672003659652327,0.2035991488250967,0.02151758466615658,0.6413235136135729
2,2026-02-13 22:00:00,47,2,0.2621543779380987,0.3635086856768273,0.2621543779380987,0.039041081187270475,0.7471274445826672
2,2026-02-13 23:00:00,48,2,0.523503306515545,0.5498677644710579,0.523503306515545,0.11008574107110411,0.9028220446178292
