turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb
2,2026-02-21 00:00:00,1,1,0.6619918774477673,0.7148565891472867,0.6619918774477673
2,2026-02-21 01:00:00,2,1,0.6947468377967122,0.7086071987480437,0.6947468377967122
2,2026-02-21 02:00:00,3,1,0.6681936568737603,0.6597475872308834,0.6681936568737603
2,2026-02-21 03:00:00,4,1,0.6219749632227907,0.6198985167837626,0.6219749632227907
2,2026-02-21 04:00:00,5,1,0.5760731963458695,0.6110894970414202,0.5760731963458695
2,2026-02-21 05:00:00,6,1,0.5641303864237812,0.5613253012048193,0.5641303864237812
2,2026-02-21 06:00:00,7,1,0.5392389542058246,0.5311516551193227,0.5392389542058246
2,2026-02-21 07:00:00,8,1,0.5066740081879351,0.5311516551193227,0.5066740081879351
2,2026-02-21 08:00:00,9,1,0.3861462719091936,0.42917612442202596,0.3861462719091936
2,2026-02-21 09:00:00,10,1,0.30748225184975264,0.26672003659652327,0.30748225184975264
2,2026-02-21 10:00:00,11,1,0.31680408488472384,0.19419435179008224,0.31680408488472384
2,2026-02-21 11:00:00,12,1,0.6067430684651324,0.6681995412844036,0.6067430684651324
2,2026-02-21 12:00:00,13,1,0.8432654238522254,0.9195942915392457,0.8432654238522254
2,2026-02-21 13:00:00,14,1,0.8676116451894986,0.896899109792285,0.8676116451894986
2,2026-02-21 14:00:00,15,1,0.8805759164398284,0.9186944444444445,0.8805759164398284
2,2026-02-21 15:00:00,16,1,0.9007832837611225,0.8040635451505018,0.9007832837611225
2,2026-02-21 16:00:00,17,1,0.8024011707653447,0.7148565891472867,0.8024011707653447
2,2026-02-21 17:00:00,18,1,0.6834321852657236,0.6469714442613947,0.6834321852657236
2,2026-02-21 18:00:00,19,1,0.517664506625636,0.512991452991453,0.517664506625636
2,2026-02-21 19:00:00,20,1,0.4505989996692129,0.36661884057971,0.4505989996692129
2,2026-02-21 20:00:00,21,1,0.35720707280544556,0.31017241379310345,0.35720707280544556
2,2026-02-21 21:00:00,22,1,0.2949672014477926,0.26672003659652327,0.2949672014477926
2,2026-02-21 22:00:00,23,1,0.3119057690153825,0.25735548523206747,0.3119057690153825
2,2026-02-21 23:00:00,24,1,0.24580036519905163,0.1415011415525114,0.24580036519905163
2,2026-02-22 00:00:00,25,2,0.4190623297788387,0.5498677644710579,0.4190623297788387
2,2026-02-22 01:00:00,26,2,0.31647568310039176,0.42917612442202596,0.31647568310039176
2,2026-02-22 02:00:00,27,2,0.27343242510902066,0.3258238420652999,0.27343242510902066
2,2026-02-22 03:00:00,28,2,0.18540426564848106,0.21230999668983783,0.18540426564848106
2,2026-02-22 04:00:00,29,2,0.07460355366328993,0.12121770164168454,0.07460355366328993
2,2026-02-22 05:00:00,30,2,0.02771753893719641,0.0674144050104384,0.02771753893719641
2,2026-02-22 06:00:00,31,2,0.011410522718182447,0.06662433862433863,0.011410522718182447
2,2026-02-22 07:00:00,32,2,0.018215435183703086,0.06662433862433863,0.018215435183703086
2,2026-02-22 08:00:00,33,2,0.022562078323555914,0.05901588845654995,0.022562078323555914
2,2026-02-22 09:00:00,34,2,0.0413039708787072,0.09316741071428572,0.0413039708787072
2,2026-02-22 10:00:00,35,2,0.17214881745062255,0.1748552136752137,0.17214881745062255
2,2026-02-22 11:00:00,36,2,0.3628869448226408,0.42917612442202596,0.3628869448226408
2,2026-02-22 12:00:00,37,2,0.5983515734379778,0.6198985167837626,0.5983515734379778
2,2026-02-22 13:00:00,38,2,0.8086697777492011,0.6681995412844036,0.8086697777492011
2,2026-02-22 14:00:00,39,2,0.8549063280847351,0.7148565891472867,0.8549063280847351
2,2026-02-22 15:00:00,40,2,0.9100761353878133,0.7148565891472867,0.9100761353878133
2,2026-02-22 16:00:00,41,2,0.9257556038183632,0.6681995412844036,0.9257556038183632
2,2026-02-22 17:00:00,42,2,0.9303446407182105,0.6681995412844036,0.9303446407182105
2,2026-02-22 18:00:00,43,2,0.9034332496847653,0.6198985167837626,0.9034332496847653
2,2026-02-22 19:00:00,44,2,0.7161873462922873,0.42917612442202596,0.7161873462922873
2,2026-02-22 20:00:00,45,2,0.5721834716898682,0.36661884057971,0.5721834716898682
2,2026-02-22 21:00:00,46,2,0.44760177537462836,0.33583086053412464,0.44760177537462836
2,2026-02-22 22:00:00,47,2,0.28490324139877815,0.31017241379310345,0.28490324139877815
2,2026-02-22 23:00:00,48,2,0.3052318672911585,0.3635086856768273,0.3052318672911585
