turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
2,2026-02-03 00:00:00,1,1,0.22891986833264225,0.29552965828497746,0.22891986833264225,0.0654918116417668,0.6707947166458456
2,2026-02-03 01:00:00,2,1,0.4133447426252287,0.427724279835391,0.4133447426252287,0.12385454866838878,0.7647379940124345
2,2026-02-03 02:00:00,3,1,0.49935961236056325,0.5309968992248063,0.49935961236056325,0.19846734737749502,0.8907185407861055
2,2026-02-03 03:00:00,4,1,0.41006400186241904,0.6096514925373134,0.41006400186241904,0.12615671564224593,0.8784955843188705
2,2026-02-03 04:00:00,5,1,0.4400441519476205,0.6229949874686717,0.4400441519476205,0.14439850542063534,0.8837382803289977
2,2026-02-03 05:00:00,6,1,0.3145649363512885,0.48600570497147505,0.3145649363512885,0.09481486164363168,0.8296986795269609
2,2026-02-03 06:00:00,7,1,0.2805280485137388,0.36327130264446617,0.2805280485137388,0.0593553458037404,0.7201032343833879
2,2026-02-03 07:00:00,8,1,0.2284497313868738,0.29552965828497746,0.2284497313868738,0.03374697146813114,0.6230268098988783
2,2026-02-03 08:00:00,9,1,0.11757247615826298,0.19472248165443626,0.11757247615826298,0.01924496975272136,0.39084890961833346
2,2026-02-03 09:00:00,10,1,0.09580602032743787,0.1222018284106892,0.09580602032743787,0.01180616384657779,0.2930527294432253
2,2026-02-03 10:00:00,11,1,0.06388259818994516,0.10282828282828284,0.06388259818994516,0.010238043690960182,0.28272183295993164
2,2026-02-03 11:00:00,12,1,0.058914493223746964,0.1415423728813559,0.058914493223746964,0.013430243415902196,0.28685966201187607
2,2026-02-03 12:00:00,13,1,0.05887251020978177,0.1415423728813559,0.05887251020978177,0.011495320622083867,0.22715046370094946
2,2026-02-03 13:00:00,14,1,0.053757474796932304,0.11991331484049922,0.053757474796932304,0.011592719590347795,0.21880573932506417
2,2026-02-03 14:00:00,15,1,0.05934454915929133,0.11991331484049922,0.05934454915929133,0.0123030018839739,0.24085478732253482
2,2026-02-03 15:00:00,16,1,0.08489450581407394,0.11991331484049922,0.08489450581407394,0.012268955609056312,0.2350435539681677
2,2026-02-03 16:00:00,17,1,0.11605317766010648,0.1222018284106892,0.11605317766010648,0.021364135287049255,0.26942464409472083
2,2026-02-03 17:00:00,18,1,0.17836895672462347,0.19472248165443626,0.17836895672462347,0.027024713109989038,0.46462893533096616
2,2026-02-03 18:00:00,19,1,0.2696007002303734,0.2672130647130647,0.2696007002303734,0.029828928385842727,0.651601176824008
2,2026-02-03 19:00:00,20,1,0.3344669785161766,0.36327130264446617,0.3344669785161766,0.037961039463201354,0.7514864275370795
2,2026-02-03 20:00:00,21,1,0.3984962875722948,0.36327130264446617,0.3984962875722948,0.05067938885585527,0.7996066256856448
2,2026-02-03 21:00:00,22,1,0.40185100836156185,0.36327130264446617,0.40185100836156185,0.0725927169946722,0.7650131877054583
2,2026-02-03 22:00:00,23,1,0.4111246162931831,0.36743176538908257,0.4111246162931831,0.09081723315649413,0.7556495226283523
2,2026-02-03 23:00:00,24,1,0.37377182462793757,0.36327130264446617,0.37377182462793757,0.07492702867347528,0.7741946598848376
2,2026-02-04 00:00:00,25,2,0.31682693044102933,0.2672130647130647,0.31682693044102933,0.034225808651076585,0.7156661478391475
2,2026-02-04 01:00:00,26,2,0.3165574924414062,0.2672130647130647,0.3165574924414062,0.02955525585297811,0.7605463851652634
2,2026-02-04 02:00:00,27,2,0.282164596774617,0.29552965828497746,0.282164596774617,0.02969373969889424,0.7750493435129774
2,2026-02-04 03:00:00,28,2,0.3313069584807701,0.3234731670445956,0.3313069584807701,0.02920210277118038,0.7687680181594795
2,2026-02-04 04:00:00,29,2,0.340163356499069,0.36327130264446617,0.340163356499069,0.0415136501078901,0.7930523075965884
2,2026-02-04 05:00:00,30,2,0.3526871945822255,0.3107664041994751,0.3526871945822255,0.049677142941644846,0.775463944676825
2,2026-02-04 06:00:00,31,2,0.3953779643062003,0.337485119047619,0.3953779643062003,0.04296500062532997,0.7850211956677562
2,2026-02-04 07:00:00,32,2,0.36640068581603547,0.3107664041994751,0.36640068581603547,0.029675778159671432,0.7710085644483422
2,2026-02-04 08:00:00,33,2,0.3802467799310853,0.337485119047619,0.3802467799310853,0.015547703470218482,0.7600916674795472
2,2026-02-04 09:00:00,34,2,0.3369964642788188,0.3107664041994751,0.3369964642788188,0.022844157964323576,0.7290071848248468
2,2026-02-04 10:00:00,35,2,0.27788781810461155,0.2672130647130647,0.27788781810461155,0.02300371781668111,0.6655638092387617
2,2026-02-04 11:00:00,36,2,0.23958161653032498,0.2672130647130647,0.23958161653032498,0.015330792552359689,0.6158184939851403
2,2026-02-04 12:00:00,37,2,0.18736932488768557,0.19472248165443626,0.18736932488768557,0.011191301962310466,0.5165468902197174
2,2026-02-04 13:00:00,38,2,0.16190305003215344,0.19472248165443626,0.16190305003215344,0.010197838589698898,0.45814004957396026
2,2026-02-04 14:00:00,39,2,0.11933123332201175,0.19472248165443626,0.11933123332201175,0.01360250790586887,0.4311413435324323
2,2026-02-04 15:00:00,40,2,0.11593177950572134,0.19472248165443626,0.11593177950572134,0.01485711341336902,0.4038136505959847
2,2026-02-04 16:00:00,41,2,0.12680287459953438,0.19472248165443626,0.12680287459953438,0.010577131218308727,0.4346864424764769
2,2026-02-04 17:00:00,42,2,0.09233059241033881,0.09942815249266862,0.09233059241033881,0.011523867273573898,0.3132645251819468
2,2026-02-04 18:00:00,43,2,0.12754867682372506,0.09263233458177282,0.12754867682372506,0.013181509582247446,0.4112205262663524
2,2026-02-04 19:00:00,44,2,0.2281737798378384,0.19472248165443626,0.2281737798378384,0.017623982767667863,0.5889267097242863
2,2026-02-04 20:00:00,45,2,0.33634778575306046,0.36327130264446617,0.33634778575306046,0.042954870890288155,0.7367749492083927
2,2026-02-04 21:00:00,46,2,0.6116402070552682,0.6229949874686717,0.6116402070552682,0.14667462324006056,0.943693858993742
2,2026-02-04 22:00:00,47,2,0.7884451979393733,0.7159822119102861,0.7884451979393733,0.2764862014482978,0.9528556142261132
2,2026-02-04 23:00:00,48,2,0.6378201569082445,0.7159822119102861,0.6378201569082445,0.3736670518063758,0.9455204589656572
