turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb
2,2026-02-24 00:00:00,1,1,0.8200668092921306,0.8259895833333334,0.8200668092921306
2,2026-02-24 01:00:00,2,1,0.8448757335092903,0.8040635451505018,0.8448757335092903
2,2026-02-24 02:00:00,3,1,0.9129200401765687,0.784704964539007,0.9129200401765687
2,2026-02-24 03:00:00,4,1,0.9199055200733636,0.7457654320987656,0.9199055200733636
2,2026-02-24 04:00:00,5,1,0.8308363513436667,0.7339561671763506,0.8308363513436667
2,2026-02-24 05:00:00,6,1,0.7296919173657155,0.6469714442613947,0.7296919173657155
2,2026-02-24 06:00:00,7,1,0.6889833984618676,0.6469714442613947,0.6889833984618676
2,2026-02-24 07:00:00,8,1,0.6576767440716592,0.6110894970414202,0.6576767440716592
2,2026-02-24 08:00:00,9,1,0.6154086607184185,0.6110894970414202,0.6154086607184185
2,2026-02-24 09:00:00,10,1,0.559079193649736,0.5613253012048193,0.559079193649736
2,2026-02-24 10:00:00,11,1,0.545694632907379,0.5613253012048193,0.545694632907379
2,2026-02-24 11:00:00,12,1,0.5012562696790466,0.5311516551193227,0.5012562696790466
2,2026-02-24 12:00:00,13,1,0.510871046434737,0.5498677644710579,0.510871046434737
2,2026-02-24 13:00:00,14,1,0.5151515192192536,0.5311516551193227,0.5151515192192536
2,2026-02-24 14:00:00,15,1,0.5153738385229257,0.5311516551193227,0.5153738385229257
2,2026-02-24 15:00:00,16,1,0.5239267087204144,0.4867802400738689,0.5239267087204144
2,2026-02-24 16:00:00,17,1,0.4524323790798136,0.42917612442202596,0.4524323790798136
2,2026-02-24 17:00:00,18,1,0.36384532251627666,0.33583086053412464,0.36384532251627666
2,2026-02-24 18:00:00,19,1,0.30103397642500346,0.2953963963963965,0.30103397642500346
2,2026-02-24 19:00:00,20,1,0.2487084875639912,0.26672003659652327,0.2487084875639912
2,2026-02-24 20:00:00,21,1,0.17358607481053764,0.21230999668983783,0.17358607481053764
2,2026-02-24 21:00:00,22,1,0.12080226115962307,0.1711111111111111,0.12080226115962307
2,2026-02-24 22:00:00,23,1,0.037558346504416015,0.11311165684348395,0.037558346504416015
2,2026-02-24 23:00:00,24,1,0.015799808491987383,0.0674144050104384,0.015799808491987383
2,2026-02-25 00:00:00,25,2,0.015658581148712988,0.05353054353054352,0.015658581148712988
2,2026-02-25 01:00:00,26,2,0.019003260433640038,0.06662433862433863,0.019003260433640038
2,2026-02-25 02:00:00,27,2,0.023675374549817198,0.09917504187604688,0.023675374549817198
2,2026-02-25 03:00:00,28,2,0.052610547203877145,0.1415011415525114,0.052610547203877145
2,2026-02-25 04:00:00,29,2,0.10799194925758755,0.19419435179008224,0.10799194925758755
2,2026-02-25 05:00:00,30,2,0.13756513293109407,0.19419435179008224,0.13756513293109407
2,2026-02-25 06:00:00,31,2,0.20028955701848966,0.2953963963963965,0.20028955701848966
2,2026-02-25 07:00:00,32,2,0.22810859024731633,0.36661884057971,0.22810859024731633
2,2026-02-25 08:00:00,33,2,0.39908513235615367,0.5311516551193227,0.39908513235615367
2,2026-02-25 09:00:00,34,2,0.5902664069851079,0.5498677644710579,0.5902664069851079
2,2026-02-25 10:00:00,35,2,0.7679954592175824,0.5498677644710579,0.7679954592175824
2,2026-02-25 11:00:00,36,2,0.8777882363065158,0.5613253012048193,0.8777882363065158
2,2026-02-25 12:00:00,37,2,0.8500783733324795,0.5613253012048193,0.8500783733324795
2,2026-02-25 13:00:00,38,2,0.831150207008857,0.4867802400738719,0.831150207008857
2,2026-02-25 14:00:00,39,2,0.7143508793431889,0.42917612442202596,0.7143508793431889
2,2026-02-25 15:00:00,40,2,0.587361120575936,0.3635086856768273,0.587361120575936
2,2026-02-25 16:00:00,41,2,0.4484762902832668,0.3635086856768273,0.4484762902832668
2,2026-02-25 17:00:00,42,2,0.2969862183403408,0.21230999668983783,0.2969862183403408
2,2026-02-25 18:00:00,43,2,0.3508453177080336,0.26672003659652327,0.3508453177080336
2,2026-02-25 19:00:00,44,2,0.31751780226082693,0.26672003659652327,0.31751780226082693
2,2026-02-25 20:00:00,45,2,0.33467263312041357,0.31017241379310345,0.33467263312041357
2,2026-02-25 21:00:00,46,2,0.5877525590003173,0.48375017998560116,0.5877525590003173
2,2026-02-25 22:00:00,47,2,0.6652698801309108,0.6469714442613947,0.6652698801309108
2,2026-02-25 23:00:00,48,2,0.7220382807410031,0.7148565891472867,0.7220382807410031
