turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
2,2026-02-27 00:00:00,1,1,0.7681812755767627,0.7159822119102865,0.7681812755767627,0.3158877075255863,0.9373386808663857
2,2026-02-27 01:00:00,2,1,0.7018283241900765,0.6470847176079734,0.7018283241900765,0.3000142469322888,0.9325842992577533
2,2026-02-27 02:00:00,3,1,0.6931825302710322,0.6096514925373135,0.6931825302710322,0.31047059748247785,0.9159025352097522
2,2026-02-27 03:00:00,4,1,0.6823772128433143,0.6096514925373135,0.6823772128433143,0.2757286516319173,0.9038240363744924
2,2026-02-27 04:00:00,5,1,0.639668245643807,0.5531593545133635,0.639668245643807,0.21031329485149464,0.9092191395977534
2,2026-02-27 05:00:00,6,1,0.41063173647719264,0.3674317653890825,0.41063173647719264,0.12647763137569862,0.8187155434042741
2,2026-02-27 06:00:00,7,1,0.3292059642671547,0.3632713026444663,0.3292059642671547,0.0885051161215948,0.7845640568624865
2,2026-02-27 07:00:00,8,1,0.3031190665260522,0.3234731670445956,0.3031190665260522,0.05245417681409395,0.7632687561193008
2,2026-02-27 08:00:00,9,1,0.2858526654785563,0.31076640419947504,0.2858526654785563,0.03706545442091428,0.7535053142935291
2,2026-02-27 09:00:00,10,1,0.24632367939031555,0.29587115127175373,0.24632367939031555,0.030186669311396092,0.6787753902543843
2,2026-02-27 10:00:00,11,1,0.23998267961524483,0.2672130647130647,0.23998267961524483,0.01886385627206251,0.5884744950786459
2,2026-02-27 11:00:00,12,1,0.26404013839896884,0.2672130647130647,0.26404013839896884,0.027546703820706266,0.6075961956542731
2,2026-02-27 12:00:00,13,1,0.30907679257593157,0.29587115127175373,0.30907679257593157,0.031354152956736395,0.6880386902624039
2,2026-02-27 13:00:00,14,1,0.37226585047262667,0.3632713026444663,0.37226585047262667,0.04136680254218716,0.7641278572651843
2,2026-02-27 14:00:00,15,1,0.47326246800082056,0.5280321285140561,0.47326246800082056,0.10568962196213476,0.881156064080494
2,2026-02-27 15:00:00,16,1,0.5463371377206558,0.6470847176079734,0.5463371377206558,0.1629326684719885,0.9247623199616695
2,2026-02-27 16:00:00,17,1,0.6974457007153246,0.706642771804062,0.6974457007153246,0.2682137112093881,0.9313798377092762
2,2026-02-27 17:00:00,18,1,0.704990883268309,0.6575717213114752,0.704990883268309,0.2532179901714084,0.9536657464911852
2,2026-02-27 18:00:00,19,1,0.7281157660922407,0.6657974683544304,0.7281157660922407,0.36350259730251117,0.9533764102377578
2,2026-02-27 19:00:00,20,1,0.7447679587208554,0.706642771804062,0.7447679587208554,0.3886825644398069,0.956080903193162
2,2026-02-27 20:00:00,21,1,0.7521762536738134,0.7159822119102865,0.7521762536738134,0.4200419016372229,0.9519804426229536
2,2026-02-27 21:00:00,22,1,0.7026913280448681,0.6657974683544304,0.7026913280448681,0.32933980673430135,0.9292312793589147
2,2026-02-27 22:00:00,23,1,0.6340883381306215,0.6575717213114752,0.6340883381306215,0.326562580326698,0.9318105317317907
2,2026-02-27 23:00:00,24,1,0.5929581071403511,0.6096514925373135,0.5929581071403511,0.2741103890908049,0.9205615804144102
2,2026-02-28 00:00:00,25,2,0.5105073361202332,0.6096514925373135,0.5105073361202332,0.2368572875299695,0.9032554991896006
2,2026-02-28 01:00:00,26,2,0.51303064176532,0.6096514925373135,0.51303064176532,0.17969013008232387,0.8950051042036961
