turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb
2,2026-02-16 00:00:00,1,1,0.4034520133480929,0.5311516551193227,0.4034520133480929
2,2026-02-16 01:00:00,2,1,0.4754835820627122,0.6110894970414202,0.4754835820627122
2,2026-02-16 02:00:00,3,1,0.5007082731056807,0.6198985167837626,0.5007082731056807
2,2026-02-16 03:00:00,4,1,0.5219227574407294,0.6110894970414202,0.5219227574407294
2,2026-02-16 04:00:00,5,1,0.5729533555522631,0.6198985167837626,0.5729533555522631
2,2026-02-16 05:00:00,6,1,0.78632847497832,0.6597475872308834,0.78632847497832
2,2026-02-16 06:00:00,7,1,0.6348152497795296,0.6597475872308834,0.6348152497795296
2,2026-02-16 07:00:00,8,1,0.6369878920875732,0.6198985167837626,0.6369878920875732
2,2026-02-16 08:00:00,9,1,0.6730643247304868,0.6110894970414202,0.6730643247304868
2,2026-02-16 09:00:00,10,1,0.6581670688028586,0.6110894970414202,0.6581670688028586
2,2026-02-16 10:00:00,11,1,0.650909342600927,0.6110894970414202,0.650909342600927
2,2026-02-16 11:00:00,12,1,0.7071108682342115,0.6681995412844036,0.7071108682342115
2,2026-02-16 12:00:00,13,1,0.7904629494904004,0.6681995412844036,0.7904629494904004
2,2026-02-16 13:00:00,14,1,0.7345781054327072,0.6597475872308834,0.7345781054327072
2,2026-02-16 14:00:00,15,1,0.8101625908090513,0.6597475872308834,0.8101625908090513
2,2026-02-16 15:00:00,16,1,0.8821554151317781,0.6469714442613947,0.8821554151317781
2,2026-02-16 16:00:00,17,1,0.8956836063830217,0.6469714442613947,0.8956836063830217
2,2026-02-16 17:00:00,18,1,0.6399638462853173,0.5498677644710579,0.6399638462853173
2,2026-02-16 18:00:00,19,1,0.6749609666446164,0.6110894970414202,0.6749609666446164
2,2026-02-16 19:00:00,20,1,0.6836972708094364,0.6110894970414202,0.6836972708094364
2,2026-02-16 20:00:00,21,1,0.6866461672282631,0.6198985167837626,0.6866461672282631
2,2026-02-16 21:00:00,22,1,0.659247317541961,0.6110894970414202,0.659247317541961
2,2026-02-16 22:00:00,23,1,0.6252429577409625,0.6110894970414202,0.6252429577409625
2,2026-02-16 23:00:00,24,1,0.6463758783507016,0.6198985167837626,0.6463758783507016
2,2026-02-17 00:00:00,25,2,0.6116878033196529,0.6681995412844036,0.6116878033196529
2,2026-02-17 01:00:00,26,2,0.6296937936855078,0.6597475872308834,0.6296937936855078
2,2026-02-17 02:00:00,27,2,0.5718120516414001,0.6469714442613947,0.5718120516414001
2,2026-02-17 03:00:00,28,2,0.49902413709171645,0.6110894970414202,0.49902413709171645
2,2026-02-17 04:00:00,29,2,0.42323952167228773,0.5498677644710579,0.42323952167228773
2,2026-02-17 05:00:00,30,2,0.29334857846360113,0.2953963963963965,0.29334857846360113
2,2026-02-17 06:00:00,31,2,0.21406052838239198,0.23200354609929077,0.21406052838239198
2,2026-02-17 07:00:00,32,2,0.18848998056125535,0.19419435179008224,0.18848998056125535
2,2026-02-17 08:00:00,33,2,0.12080178221338164,0.17969483568075117,0.12080178221338164
2,2026-02-17 09:00:00,34,2,0.10839975288593384,0.19419435179008224,0.10839975288593384
2,2026-02-17 10:00:00,35,2,0.1309666133024202,0.24427469135802463,0.1309666133024202
2,2026-02-17 11:00:00,36,2,0.15475558725518615,0.26672003659652327,0.15475558725518615
2,2026-02-17 12:00:00,37,2,0.21241584516418496,0.2953963963963965,0.21241584516418496
2,2026-02-17 13:00:00,38,2,0.2987774500824112,0.2953963963963965,0.2987774500824112
2,2026-02-17 14:00:00,39,2,0.3398481860307983,0.3258238420652999,0.3398481860307983
2,2026-02-17 15:00:00,40,2,0.3720574792099484,0.3547111111111112,0.3720574792099484
2,2026-02-17 16:00:00,41,2,0.3706118673468336,0.3635086856768273,0.3706118673468336
2,2026-02-17 17:00:00,42,2,0.4969170179835313,0.5289583333333334,0.4969170179835313
2,2026-02-17 18:00:00,43,2,0.6026217084364333,0.6110894970414202,0.6026217084364333
2,2026-02-17 19:00:00,44,2,0.7082443487638205,0.6597475872308834,0.7082443487638205
2,2026-02-17 20:00:00,45,2,0.8133713210804479,0.7086071987480437,0.8133713210804479
2,2026-02-17 21:00:00,46,2,0.7645348714934586,0.7339561671763506,0.7645348714934586
2,2026-02-17 22:00:00,47,2,0.7680690201180405,0.7339561671763506,0.7680690201180405
2,2026-02-17 23:00:00,48,2,0.6695355420435036,0.7457654320987656,0.6695355420435036
