turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
1,2026-02-04 00:00:00,1,1,0.41886700175887376,0.36688067581837386,0.41886700175887376,0.0608252558848188,0.809427129079772
1,2026-02-04 01:00:00,2,1,0.4271590783267968,0.3742409560723514,0.4271590783267968,0.07177867333485557,0.8417335264627204
1,2026-02-04 02:00:00,3,1,0.3912731015651857,0.33903451995685013,0.3912731015651857,0.0628930272156583,0.8333067204019546
1,2026-02-04 03:00:00,4,1,0.38796031284228255,0.36688067581837386,0.38796031284228255,0.07181284576840917,0.8309199690205765
1,2026-02-04 04:00:00,5,1,0.39252990396591214,0.36688067581837386,0.39252990396591214,0.0839196792798069,0.8414201170486604
1,2026-02-04 05:00:00,6,1,0.565078829905168,0.5609066358024692,0.565078829905168,0.1458368310206306,0.9309126678886004
1,2026-02-04 06:00:00,7,1,0.5104232559579928,0.5609066358024692,0.5104232559579928,0.14992625284671066,0.934081066544219
1,2026-02-04 07:00:00,8,1,0.39766485785108224,0.44189232753062546,0.39766485785108224,0.12932557462838817,0.8727028752635569
1,2026-02-04 08:00:00,9,1,0.3858270388495375,0.3742409560723514,0.3858270388495375,0.06591226995687169,0.8620258536972315
1,2026-02-04 09:00:00,10,1,0.3449721578209887,0.36688067581837386,0.3449721578209887,0.05450735132992995,0.8313893727325538
1,2026-02-04 10:00:00,11,1,0.28776610399317376,0.27823814328960655,0.28776610399317376,0.04417293583027611,0.7496292974159867
1,2026-02-04 11:00:00,12,1,0.2602686851759827,0.27823814328960655,0.2602686851759827,0.03334859556118455,0.7098336443342854
1,2026-02-04 12:00:00,13,1,0.20757521491201958,0.2169014238773275,0.20757521491201958,0.021984036987866013,0.6177940103775795
1,2026-02-04 13:00:00,14,1,0.18092352910331413,0.2169014238773275,0.18092352910331413,0.022316650450022228,0.5522290425404761
1,2026-02-04 14:00:00,15,1,0.14633387221176666,0.19696117561683602,0.14633387221176666,0.019262100847301487,0.48664614161300307
1,2026-02-04 15:00:00,16,1,0.13468581892791548,0.19696117561683602,0.13468581892791548,0.0175141737180262,0.4577664786973904
1,2026-02-04 16:00:00,17,1,0.12170424310304855,0.1717353951890034,0.12170424310304855,0.01262434997842972,0.37856956030730693
1,2026-02-04 17:00:00,18,1,0.10355393935316728,0.12077279752704792,0.10355393935316728,0.010206878038730945,0.32707615465811885
1,2026-02-04 18:00:00,19,1,0.07027227022774665,0.09235439900867412,0.07027227022774665,0.01933583954880617,0.31159685886256894
1,2026-02-04 19:00:00,20,1,0.21897179895516436,0.19696117561683602,0.21897179895516436,0.025055651975754645,0.5111898874339937
1,2026-02-04 20:00:00,21,1,0.4176077012614039,0.4280612244897959,0.4176077012614039,0.08978509989147611,0.8171512471386808
1,2026-02-04 21:00:00,22,1,0.593525325405402,0.6583698964046314,0.593525325405402,0.1733057928591443,0.9573330745903912
1,2026-02-04 22:00:00,23,1,0.7104015413458906,0.7198651960784314,0.7104015413458906,0.283892494101709,0.9729444659428365
1,2026-02-04 23:00:00,24,1,0.8390791146273855,0.7466049382716049,0.8390791146273855,0.46053292227762194,0.9811549292272098
1,2026-02-05 00:00:00,25,2,0.841878150875473,0.7949927219796216,0.841878150875473,0.51872744717452,0.9849149623057242
1,2026-02-05 01:00:00,26,2,0.9081889279242479,0.8290544472152951,0.9081889279242479,0.6816485346424888,0.98710816706633
1,2026-02-05 02:00:00,27,2,0.9533967683544897,0.870078125,0.9533967683544897,0.8031265154630717,0.991803716077747
1,2026-02-05 03:00:00,28,2,0.9583700768006747,0.9011919831223631,0.9583700768006747,0.8723556428739538,0.9888063706068905
1,2026-02-05 04:00:00,29,2,0.9825838587844069,0.9273042929292927,0.9825838587844069,0.9408212445453618,0.9895896563598674
1,2026-02-05 05:00:00,30,2,0.9876835887787271,0.9276847290640395,0.9876835887787271,0.9560776946973829,0.9899057318011282
1,2026-02-05 06:00:00,31,2,0.987338632039075,0.9320241090146749,0.987338632039075,0.9774584856305076,0.9899510610827047
1,2026-02-05 07:00:00,32,2,0.9875345243414333,0.9320241090146749,0.9875345243414333,0.9711887364420145,0.9899486250032482
1,2026-02-05 08:00:00,33,2,0.9876628925666827,0.9320241090146749,0.9876628925666827,0.9752960470712824,0.9899522264688407
1,2026-02-05 09:00:00,34,2,0.9882628530766517,0.9320241090146749,0.9882628530766517,0.9825944372164702,0.9899593641456557
1,2026-02-05 10:00:00,35,2,0.9882629234527162,0.9320241090146749,0.9882629234527162,0.9843060835199238,0.9899538598157505
1,2026-02-05 11:00:00,36,2,0.9886230029661501,0.9320241090146749,0.9886230029661501,0.9722640484258805,0.989958270654524
1,2026-02-05 12:00:00,37,2,0.9877708344093714,0.9389583333333332,0.9877708344093714,0.9800707389110066,0.9899550588838861
1,2026-02-05 13:00:00,38,2,0.985727057798598,0.9320241090146749,0.985727057798598,0.9410346101770979,0.9899573414353959
1,2026-02-05 14:00:00,39,2,0.9860198211029072,0.9320241090146749,0.9860198211029072,0.9030338360466301,0.9899676032658236
1,2026-02-05 15:00:00,40,2,0.9844302868358561,0.9276847290640395,0.9844302868358561,0.8823927032281573,0.9898765426607905
1,2026-02-05 16:00:00,41,2,0.9619901810921061,0.9254838709677419,0.9619901810921061,0.7914093495124653,0.9893735843362913
1,2026-02-05 17:00:00,42,2,0.9614900019416286,0.8969658119658118,0.9614900019416286,0.6923095111328491,0.9890958220164983
1,2026-02-05 18:00:00,43,2,0.9920801436247725,0.8046263864565091,0.9920801436247725,0.6126143005334503,0.9939934149199927
1,2026-02-05 19:00:00,44,2,0.9848524741343985,0.7466049382716049,0.9848524741343985,0.5929860360450149,0.9918217598283695
1,2026-02-05 20:00:00,45,2,0.9832603410181477,0.7182076719576719,0.9832603410181477,0.5870590444620266,0.9913511543604487
1,2026-02-05 21:00:00,46,2,0.9424223093080248,0.6684478935698448,0.9424223093080248,0.41941999198844243,0.9962224490062962
1,2026-02-05 22:00:00,47,2,0.7839021045544977,0.6307657657657659,0.7839021045544977,0.25575605489716097,0.9831161582275153
1,2026-02-05 23:00:00,48,2,0.7282453950498453,0.6119930997876856,0.7282453950498453,0.18751505334094953,0.9730336040034591
