turbine,datetime,horizon_h,lead_day,power_pred,power_baseline,power_lgb,power_p10,power_p90
1,2026-02-05 00:00:00,1,1,0.9170458657344239,0.8043859649122806,0.9170458657344239,0.6856223715805212,0.9845067603859468
1,2026-02-05 01:00:00,2,1,0.9752752891104383,0.901191983122363,0.9752752891104383,0.798567729412012,0.9891023162199059
1,2026-02-05 02:00:00,3,1,0.9844906968971922,0.9254838709677419,0.9844906968971922,0.911730233770256,0.9909330416612461
1,2026-02-05 03:00:00,4,1,0.9879056616565105,0.9273042929292926,0.9879056616565105,0.9282412685052155,0.9899483339211893
1,2026-02-05 04:00:00,5,1,0.9882475439288573,0.9276847290640391,0.9882475439288573,0.9784290685072412,0.9899674994288743
1,2026-02-05 05:00:00,6,1,0.9865326695589711,0.9320241090146749,0.9865326695589711,0.9798846875010941,0.9899538022626301
1,2026-02-05 06:00:00,7,1,0.987778826656126,0.9320241090146749,0.987778826656126,0.9810435660450902,0.9899583305210199
1,2026-02-05 07:00:00,8,1,0.9878830442445656,0.9320241090146749,0.9878830442445656,0.9798405380725586,0.9899605616341094
1,2026-02-05 08:00:00,9,1,0.9883953878745446,0.9320241090146749,0.9883953878745446,0.9876731446925987,0.9899579241449409
1,2026-02-05 09:00:00,10,1,0.9883708337359185,0.9320241090146749,0.9883708337359185,0.9883708337359185,0.9899591957565432
1,2026-02-05 10:00:00,11,1,0.9884595257256998,0.9320241090146749,0.9884595257256998,0.9884056980303813,0.9899597475964599
1,2026-02-05 11:00:00,12,1,0.9885028613977178,0.9320241090146749,0.9885028613977178,0.9885028613977178,0.9899633631298411
1,2026-02-05 12:00:00,13,1,0.9886057115494389,0.9320241090146749,0.9886057115494389,0.9792780506408734,0.989958163693802
1,2026-02-05 13:00:00,14,1,0.9862074229137049,0.9320241090146749,0.9862074229137049,0.9441419479751648,0.9899522232636085
1,2026-02-05 14:00:00,15,1,0.9870101690123818,0.9320241090146749,0.9870101690123818,0.9180862792475584,0.9899638401869247
1,2026-02-05 15:00:00,16,1,0.9830115846477707,0.9273042929292926,0.9830115846477707,0.8767757110195081,0.9899939444315405
1,2026-02-05 16:00:00,17,1,0.9571837655722394,0.901191983122363,0.9571837655722394,0.7188951812804566,0.9894373449527004
1,2026-02-05 17:00:00,18,1,0.9704711801653101,0.7694305555555556,0.9704711801653101,0.6570607132021438,0.9931220111099087
1,2026-02-05 18:00:00,19,1,0.9745497394088497,0.7198651960784315,0.9745497394088497,0.6362852931870461,0.9920380960008078
1,2026-02-05 19:00:00,20,1,0.9765334020630864,0.7182076719576719,0.9765334020630864,0.5746872683855604,0.9949014243312428
1,2026-02-05 20:00:00,21,1,0.9159296084034247,0.6685907504363,0.9159296084034247,0.38344210619486924,0.9892596795993607
1,2026-02-05 21:00:00,22,1,0.9130110340551063,0.6684478935698447,0.9130110340551063,0.47515919821459074,0.9909278851494012
1,2026-02-05 22:00:00,23,1,0.8683288700063507,0.6364285714285715,0.8683288700063507,0.3643274170380238,0.989848024445812
1,2026-02-05 23:00:00,24,1,0.834912776539741,0.6119930997876858,0.834912776539741,0.34019641402812806,0.9730064736935058
1,2026-02-06 00:00:00,25,2,0.610983276534851,0.5734172661870505,0.610983276534851,0.2454556334039678,0.957154106305833
1,2026-02-06 01:00:00,26,2,0.5851928270115121,0.5306798245614035,0.5851928270115121,0.1372714262489129,0.9218336848522347
1,2026-02-06 02:00:00,27,2,0.4379482832956613,0.44189232753062546,0.4379482832956613,0.11058941299731878,0.8506022902318382
1,2026-02-06 03:00:00,28,2,0.32968318268993785,0.36688067581837386,0.32968318268993785,0.04081582047412184,0.7893571031841415
1,2026-02-06 04:00:00,29,2,0.23126195630753754,0.25903384968445214,0.23126195630753754,0.033627733506799984,0.7061895207542898
1,2026-02-06 05:00:00,30,2,0.11885523583332573,0.14688333333333334,0.11885523583332573,0.010670454843484778,0.48256618958907493
1,2026-02-06 06:00:00,31,2,0.07261004875937886,0.12077279752704796,0.07261004875937886,0.007200324181940293,0.39797339399093556
1,2026-02-06 07:00:00,32,2,0.07207079091580934,0.12077279752704796,0.07207079091580934,0.009616739487627191,0.3961205530409443
1,2026-02-06 08:00:00,33,2,0.14632138394075145,0.14688333333333334,0.14632138394075145,0.012968304406191011,0.5055249507627361
1,2026-02-06 09:00:00,34,2,0.2691525972862513,0.25903384968445214,0.2691525972862513,0.02609536536411434,0.6894986746550432
1,2026-02-06 10:00:00,35,2,0.4317750776048773,0.47621111111111103,0.4317750776048773,0.06789553063752368,0.8848167190007203
1,2026-02-06 11:00:00,36,2,0.7257123465892868,0.7198651960784315,0.7257123465892868,0.2694518058568741,0.9932778753979953
1,2026-02-06 12:00:00,37,2,0.803047953925822,0.8043859649122806,0.803047953925822,0.5256499458284399,0.9895017272930623
1,2026-02-06 13:00:00,38,2,0.9729298356767752,0.901191983122363,0.9729298356767752,0.6829835227450414,0.9911497064063127
1,2026-02-06 14:00:00,39,2,0.9798058567972954,0.9320241090146749,0.9798058567972954,0.7437946319669666,0.9898556775665349
1,2026-02-06 15:00:00,40,2,0.9834221864909305,0.9320241090146749,0.9834221864909305,0.82630673835341,0.9899786475504607
1,2026-02-06 16:00:00,41,2,0.986610877338417,0.9320241090146749,0.986610877338417,0.906455803685153,0.9899585634747515
1,2026-02-06 17:00:00,42,2,0.9885067642842899,0.9439851851851851,0.9885067642842899,0.9625393101095824,0.9899560450270616
1,2026-02-06 18:00:00,43,2,0.98830201824353,0.9389583333333332,0.98830201824353,0.9640039046495544,0.989958552536917
1,2026-02-06 19:00:00,44,2,0.9883062245859483,0.9320241090146749,0.9883062245859483,0.9579960567485613,0.9899585679616345
1,2026-02-06 20:00:00,45,2,0.9883396960848977,0.9320241090146749,0.9883396960848977,0.9452869840815802,0.9899585742669568
1,2026-02-06 21:00:00,46,2,0.9822431069248122,0.9273042929292926,0.9822431069248122,0.8838739519015575,0.9899592254245566
1,2026-02-06 22:00:00,47,2,0.975026161946279,0.9254838709677419,0.975026161946279,0.7867427698681329,0.9899754901499991
1,2026-02-06 23:00:00,48,2,0.9615936802810398,0.8618032212885153,0.9615936802810398,0.7727695205913002,0.9896445511844504
